IID	residual	weight	indicator
Subj-330	-1.09491679958782	0.792452830188679	0
Subj-332	-1.10517577224328	0.792452830188679	0
Subj-333	-1.09862625317551	0.792452830188679	0
Subj-334	-1.1161255405551	0.792452830188679	0
Subj-337	-1.11611138140945	0.792452830188679	0
Subj-340	-1.12711269186365	0.792452830188679	0
Subj-341	-1.1033912917772	0.792452830188679	0
Subj-342	-1.10685497336283	0.792452830188679	0
Subj-347	10.2501289965223	1	1
Subj-348	-1.09816078081187	0.792452830188679	0
Subj-35	-1.10042777182744	0.792452830188679	0
Subj-351	-1.13301550325012	0.792452830188679	0
Subj-353	-1.10577955138878	0.792452830188679	0
Subj-360	-1.09741633500494	0.792452830188679	0
Subj-361	-1.10519651933221	0.792452830188679	0
Subj-362	-1.1130342513919	0.792452830188679	0
Subj-363	-1.09877009877946	0.792452830188679	0
Subj-368	-1.09078300208125	0.792452830188679	0
Subj-37	-1.10922822656236	0.792452830188679	0
Subj-372	-1.10924274168749	0.792452830188679	0
Subj-377	-1.09930914715449	0.792452830188679	0
Subj-378	-1.11920708926074	0.792452830188679	0
Subj-379	-1.12906289735497	0.792452830188679	0
Subj-38	-1.10246360532074	0.792452830188679	0
Subj-380	-1.09463069681774	0.792452830188679	0
Subj-381	-1.13209957940045	0.792452830188679	0
Subj-386	-1.09586835255857	0.792452830188679	0
Subj-388	-1.10846996541728	0.792452830188679	0
Subj-39	-1.13962847723853	0.792452830188679	0
Subj-390	-1.09311352904578	0.792452830188679	0
Subj-392	-1.10451448086944	0.792452830188679	0
Subj-395	-1.11576835508831	0.792452830188679	0
Subj-397	12.5908696556481	1	1
Subj-4	-1.10833363698459	0.792452830188679	0
Subj-401	-1.11027318473122	0.792452830188679	0
Subj-404	11.4516593333081	1	1
Subj-406	-1.11767734901311	0.792452830188679	0
Subj-408	-1.10269486892627	0.792452830188679	0
Subj-409	-1.09851964095908	0.792452830188679	0
Subj-411	-1.13266643453885	0.792452830188679	0
Subj-412	-1.09742614093819	0.792452830188679	0
Subj-413	-1.08253396812078	0.792452830188679	0
Subj-414	-1.13332611562823	0.792452830188679	0
Subj-415	-1.1157817491197	0.792452830188679	0
Subj-419	-1.08446076110621	0.792452830188679	0
Subj-42	-1.09974832846141	0.792452830188679	0
Subj-420	-1.13151062220738	0.792452830188679	0
Subj-422	-1.09751176488097	0.792452830188679	0
Subj-425	9.38590157829201	1	1
Subj-426	-1.10179833683481	0.792452830188679	0
Subj-429	-1.11116004986415	0.792452830188679	0
Subj-43	-1.11943344993848	0.792452830188679	0
Subj-432	-1.11137136792739	0.792452830188679	0
Subj-433	-1.10885688552454	0.792452830188679	0
Subj-434	-1.09106675278395	0.792452830188679	0
Subj-438	-1.11100307030483	0.792452830188679	0
Subj-440	-1.1033505618427	0.792452830188679	0
Subj-441	11.4005766426003	1	1
Subj-443	-1.10477994083381	0.792452830188679	0
Subj-446	-1.10594236574608	0.792452830188679	0
Subj-453	-1.09788297636052	0.792452830188679	0
Subj-457	9.48125340423262	1	1
Subj-458	-1.09158683477199	0.792452830188679	0
Subj-46	-1.1613506528887	0.792452830188679	0
Subj-460	-1.12103279245972	0.792452830188679	0
Subj-462	-1.09460141840614	0.792452830188679	0
Subj-464	-1.08877472440103	0.792452830188679	0
Subj-465	-1.116048038777	0.792452830188679	0
Subj-466	-1.13912880126358	0.792452830188679	0
Subj-468	-1.12767961226165	0.792452830188679	0
Subj-469	-1.12331736464686	0.792452830188679	0
Subj-47	-1.11301865341032	0.792452830188679	0
Subj-472	-1.11200388095414	0.792452830188679	0
Subj-474	-1.1231032774137	0.792452830188679	0
Subj-477	-1.08780484041048	0.792452830188679	0
Subj-478	-1.13162490546279	0.792452830188679	0
Subj-48	-1.09664625549094	0.792452830188679	0
Subj-480	-1.13134684298165	0.792452830188679	0
Subj-482	-1.1113965453729	0.792452830188679	0
Subj-483	-1.0895464419177	0.792452830188679	0
Subj-485	-1.08142022393535	0.792452830188679	0
Subj-486	-1.10196646450554	0.792452830188679	0
Subj-496	8.8672965961203	1	1
Subj-497	-1.10955679178809	0.792452830188679	0
Subj-498	-1.08504916449287	0.792452830188679	0
Subj-500	-1.11376782550212	0.792452830188679	0
Subj-51	-1.08811151689529	0.792452830188679	0
Subj-52	-1.0965998486451	0.792452830188679	0
Subj-62	-1.120577046183	0.792452830188679	0
Subj-65	-1.09436226602953	0.792452830188679	0
Subj-7	-1.11423421068682	0.792452830188679	0
Subj-71	-1.12033289257754	0.792452830188679	0
Subj-72	-1.13404370061721	0.792452830188679	0
Subj-73	-1.08096196351094	0.792452830188679	0
Subj-75	-1.09295930245765	0.792452830188679	0
Subj-77	-1.10410335155038	0.792452830188679	0
Subj-78	9.8725369664009	1	1
Subj-79	-1.08945345594507	0.792452830188679	0
Subj-84	-1.11464082137079	0.792452830188679	0
Subj-86	-1.11619375193178	0.792452830188679	0
Subj-88	9.69754312997556	1	1
Subj-91	-1.10777462620511	0.792452830188679	0
Subj-93	-1.09837750779917	0.792452830188679	0
Subj-95	-1.08943627945039	0.792452830188679	0
Subj-99	-1.09482150714074	0.792452830188679	0
f12_10	-1.09867158478054	0.792452830188679	0
f12_2	-1.10313194688648	0.792452830188679	0
f12_3	-1.09077498688121	0.792452830188679	0
f12_4	-1.11923106024142	0.792452830188679	0
f12_5	-1.11575630916519	0.792452830188679	0
f12_7	-1.13879473492639	0.792452830188679	0
f12_8	-1.12145115578052	0.792452830188679	0
f12_9	-1.1089568031471	0.792452830188679	0
f18_2	-1.09806221920424	0.792452830188679	0
f18_5	-1.10733428246628	0.792452830188679	0
f18_7	-1.0940947166446	0.792452830188679	0
f18_8	-1.118736039983	0.792452830188679	0
f19_1	-1.11376547378248	0.792452830188679	0
f19_10	-1.10590976252869	0.792452830188679	0
f19_2	-1.12861543753238	0.792452830188679	0
f19_3	-1.11928790969312	0.792452830188679	0
f19_5	-1.11246581476526	0.792452830188679	0
f19_6	-1.12562353980479	0.792452830188679	0
f19_7	-1.13526332687685	0.792452830188679	0
f19_8	-1.13284653857816	0.792452830188679	0
f19_9	-1.1060316504084	0.792452830188679	0
f1_3	-1.08351540332149	0.792452830188679	0
f20_1	-1.13662487940085	0.792452830188679	0
f20_10	-1.11891013648909	0.792452830188679	0
f20_2	-1.1169775148458	0.792452830188679	0
f20_4	-1.09074538576551	0.792452830188679	0
f20_5	-1.17928444162085	0.792452830188679	0
f20_6	-1.13525152860056	0.792452830188679	0
f20_7	-1.13905620649812	0.792452830188679	0
f20_8	-1.14625624285436	0.792452830188679	0
f20_9	-1.1250231252898	0.792452830188679	0
f21_2	-1.10740252651287	0.792452830188679	0
f21_3	-1.08878670193263	0.792452830188679	0
f21_4	-1.11563806073054	0.792452830188679	0
f21_9	-1.09272108614127	0.792452830188679	0
f24_1	-1.08912388266336	0.792452830188679	0
f24_10	-1.09911733599088	0.792452830188679	0
f24_2	-1.0923928648283	0.792452830188679	0
f24_3	-1.10637380690867	0.792452830188679	0
f24_4	-1.0994082445292	0.792452830188679	0
f24_5	-1.09410602881345	0.792452830188679	0
f24_6	-1.10607170991267	0.792452830188679	0
f24_7	-1.1008480366659	0.792452830188679	0
f24_8	-1.11155891501222	0.792452830188679	0
f24_9	-1.10666577289198	0.792452830188679	0
f25_1	-1.11298805827884	0.792452830188679	0
f25_10	-1.1244181042049	0.792452830188679	0
f25_2	-1.09693451974873	0.792452830188679	0
f25_3	-1.08925362270471	0.792452830188679	0
f25_4	-1.11592588320642	0.792452830188679	0
f25_5	-1.09958925985457	0.792452830188679	0
f25_6	-1.134986525013	0.792452830188679	0
f25_7	-1.07720663189731	0.792452830188679	0
f25_8	-1.11011712870883	0.792452830188679	0
f25_9	-1.1245020800265	0.792452830188679	0
f26_1	-1.10914729579942	0.792452830188679	0
f26_10	-1.09732604498432	0.792452830188679	0
f26_2	10.1890807898311	1	1
f26_3	-1.12250532982261	0.792452830188679	0
f26_5	-1.13762377228937	0.792452830188679	0
f26_6	-1.10914590823188	0.792452830188679	0
f26_7	-1.12660621161117	0.792452830188679	0
f26_8	-1.12677649908324	0.792452830188679	0
f26_9	-1.10943847754385	0.792452830188679	0
f27_1	-1.10631425706886	0.792452830188679	0
f27_10	-1.12660023375884	0.792452830188679	0
f27_2	-1.13277483128771	0.792452830188679	0
f27_4	-1.12746495906202	0.792452830188679	0
f27_5	-1.12821694460509	0.792452830188679	0
f27_6	-1.12686950924033	0.792452830188679	0
f27_7	-1.11637333500046	0.792452830188679	0
f27_8	-1.1406081604202	0.792452830188679	0
f27_9	-1.10131973966099	0.792452830188679	0
f29_1	-1.13850215819033	0.792452830188679	0
f29_10	-1.12039375889922	0.792452830188679	0
f30_1	-1.1000025875933	0.792452830188679	0
f30_2	-1.11437310564784	0.792452830188679	0
f30_3	-1.13197510909527	0.792452830188679	0
f30_5	-1.11354037481972	0.792452830188679	0
f30_7	-1.13550028507813	0.792452830188679	0
f30_8	-1.12110187155442	0.792452830188679	0
f31_1	-1.0928431592664	0.792452830188679	0
f31_4	-1.10017521269203	0.792452830188679	0
f32_1	10.8533979533764	1	1
f32_10	-1.09703136843169	0.792452830188679	0
f32_2	-1.12853791779579	0.792452830188679	0
f32_3	-1.10344365897178	0.792452830188679	0
f32_4	-1.1233995073755	0.792452830188679	0
f32_5	-1.12480936397045	0.792452830188679	0
f32_6	10.8882889622906	1	1
f32_7	-1.10864170798046	0.792452830188679	0
f32_8	-1.12321277495301	0.792452830188679	0
f32_9	8.88322925401428	1	1
f34_1	-1.10333398816886	0.792452830188679	0
f34_2	-1.09937915004556	0.792452830188679	0
f34_3	-1.10466885022809	0.792452830188679	0
f34_5	-1.10900558918605	0.792452830188679	0
f34_6	-1.13379076522046	0.792452830188679	0
f34_7	-1.14343282403343	0.792452830188679	0
f34_8	-1.14305082901587	0.792452830188679	0
f35_2	-1.08697623467715	0.792452830188679	0
f35_4	-1.09744246835893	0.792452830188679	0
f35_5	-1.07330338159302	0.792452830188679	0
f38_3	-1.11707821075037	0.792452830188679	0
f38_7	8.99975316992764	1	1
f38_8	-1.14396263244204	0.792452830188679	0
f38_9	-1.13659142834475	0.792452830188679	0
f3_3	-1.11608153749985	0.792452830188679	0
f3_4	9.40622386390988	1	1
f41_3	-1.13655583424764	0.792452830188679	0
f42_1	-1.11491355548487	0.792452830188679	0
f42_10	-1.09089050139661	0.792452830188679	0
f42_2	-1.06027561271098	0.792452830188679	0
f42_3	-1.10409785772571	0.792452830188679	0
f42_4	-1.08306008547227	0.792452830188679	0
f42_5	-1.08275193613813	0.792452830188679	0
f42_6	-1.09028580164125	0.792452830188679	0
f42_7	11.5693264577829	1	1
f42_8	14.4683588511138	1	1
f42_9	-1.06899097785355	0.792452830188679	0
f45_1	-1.17041755514854	0.792452830188679	0
f45_10	-1.13909177669148	0.792452830188679	0
f45_2	-1.1569183535422	0.792452830188679	0
f45_3	-1.1298030526031	0.792452830188679	0
f45_4	-1.10470803345273	0.792452830188679	0
f45_5	7.65910482648395	1	1
f45_6	-1.14945924049682	0.792452830188679	0
f45_7	-1.17713253274472	0.792452830188679	0
f45_8	-1.12323926863094	0.792452830188679	0
f45_9	7.68501663049746	1	1
f46_1	-1.13294922782523	0.792452830188679	0
f46_10	-1.11771266376706	0.792452830188679	0
f46_2	-1.1415425708711	0.792452830188679	0
f46_3	-1.11258857001524	0.792452830188679	0
f46_4	-1.08236914342778	0.792452830188679	0
f46_5	-1.1580041889797	0.792452830188679	0
f46_6	-1.15292769686453	0.792452830188679	0
f46_7	8.87357757551119	1	1
f46_8	7.14510273437953	1	1
f46_9	-1.14509215975326	0.792452830188679	0
f48_4	-1.12056549427536	0.792452830188679	0
f5_1	-1.11057441437138	0.792452830188679	0
f5_2	-1.10419679641919	0.792452830188679	0
f5_3	-1.1051108087179	0.792452830188679	0
f5_5	-1.08309193434663	0.792452830188679	0
f5_7	-1.10305542114976	0.792452830188679	0
f5_8	-1.09483111536495	0.792452830188679	0
f6_1	-1.14244694344004	0.792452830188679	0
f6_10	-1.14065610396154	0.792452830188679	0
f6_2	-1.11456385386237	0.792452830188679	0
f6_3	-1.09305200991851	0.792452830188679	0
f6_5	-1.15726888478348	0.792452830188679	0
f6_6	-1.13842362300993	0.792452830188679	0
f6_7	-1.14156132572246	0.792452830188679	0
f6_8	-1.11201195877227	0.792452830188679	0
f6_9	-1.14880413125371	0.792452830188679	0
f7_1	-1.10136657105536	0.792452830188679	0
f7_5	-1.12359816098035	0.792452830188679	0
f7_7	11.6371256654715	1	1
f7_8	-1.11830496300304	0.792452830188679	0
f8_2	-1.11273712450078	0.792452830188679	0
